enforced,isacl,start_id,end_id,type,id
,,0,210,ADMIN_TO,819
,,0,211,ADMIN_TO,820
,,0,212,ADMIN_TO,821
,,0,213,ADMIN_TO,822
,,0,214,ADMIN_TO,823
,,0,215,ADMIN_TO,824
,,0,216,ADMIN_TO,825
,,0,217,ADMIN_TO,826
,,0,218,ADMIN_TO,827
,,0,219,ADMIN_TO,828
,,0,220,ADMIN_TO,829
,,0,221,ADMIN_TO,830
,,0,222,ADMIN_TO,831
,,0,223,ADMIN_TO,832
,,0,224,ADMIN_TO,833
,,0,225,ADMIN_TO,834
,,0,226,ADMIN_TO,835
,,0,227,ADMIN_TO,836
,,0,228,ADMIN_TO,837
,,0,229,ADMIN_TO,838
,,0,230,ADMIN_TO,839
,,0,231,ADMIN_TO,840
,,0,232,ADMIN_TO,841
,,0,233,ADMIN_TO,842
,,0,234,ADMIN_TO,843
,,0,235,ADMIN_TO,844
,,0,236,ADMIN_TO,845
,,0,237,ADMIN_TO,846
,,0,238,ADMIN_TO,847
,,0,239,ADMIN_TO,848
,,0,240,ADMIN_TO,849
,,0,241,ADMIN_TO,850
,,0,242,ADMIN_TO,851
,,0,243,ADMIN_TO,852
,,0,244,ADMIN_TO,853
,,0,245,ADMIN_TO,854
,,0,246,ADMIN_TO,855
,,0,247,ADMIN_TO,856
,,0,248,ADMIN_TO,857
,,0,249,ADMIN_TO,858
,,0,250,ADMIN_TO,859
,,0,251,ADMIN_TO,860
,,0,252,ADMIN_TO,861
,,0,253,ADMIN_TO,862
,,0,254,ADMIN_TO,863
,,0,255,ADMIN_TO,864
,,0,256,ADMIN_TO,865
,,0,257,ADMIN_TO,866
,,0,258,ADMIN_TO,867
,,0,259,ADMIN_TO,868
,,0,260,ADMIN_TO,869
,,0,261,ADMIN_TO,870
,,0,262,ADMIN_TO,871
,,0,263,ADMIN_TO,872
,,0,264,ADMIN_TO,873
,,0,265,ADMIN_TO,874
,,0,266,ADMIN_TO,875
,,0,267,ADMIN_TO,876
,,0,268,ADMIN_TO,877
,,0,269,ADMIN_TO,878
,,0,270,ADMIN_TO,879
,,0,271,ADMIN_TO,880
,,0,272,ADMIN_TO,881
,,0,273,ADMIN_TO,882
,,0,274,ADMIN_TO,883
,,0,275,ADMIN_TO,884
,,0,276,ADMIN_TO,885
,,0,277,ADMIN_TO,886
,,0,278,ADMIN_TO,887
,,0,279,ADMIN_TO,888
,,0,280,ADMIN_TO,889
,,0,281,ADMIN_TO,890
,,0,282,ADMIN_TO,891
,,0,283,ADMIN_TO,892
,,0,284,ADMIN_TO,893
,,0,285,ADMIN_TO,894
,,0,286,ADMIN_TO,895
,,0,287,ADMIN_TO,896
,,0,288,ADMIN_TO,897
,,0,289,ADMIN_TO,898
,,0,290,ADMIN_TO,899
,,0,291,ADMIN_TO,900
,,0,292,ADMIN_TO,901
,,0,293,ADMIN_TO,902
,,0,294,ADMIN_TO,903
,,0,295,ADMIN_TO,904
,,0,296,ADMIN_TO,905
,,0,297,ADMIN_TO,906
,,0,298,ADMIN_TO,907
,,0,299,ADMIN_TO,908
,,0,300,ADMIN_TO,909
,,0,301,ADMIN_TO,910
,,0,302,ADMIN_TO,911
,,0,303,ADMIN_TO,912
,,0,304,ADMIN_TO,913
,,0,305,ADMIN_TO,914
,,0,306,ADMIN_TO,915
,,0,307,ADMIN_TO,916
,,0,308,ADMIN_TO,917
,,0,309,ADMIN_TO,918
,,0,310,ADMIN_TO,919
,,0,311,ADMIN_TO,920
,,0,312,ADMIN_TO,921
,,561,0,MEMBER_OF,922
,,568,0,MEMBER_OF,923
,,346,0,MEMBER_OF,924
,,469,0,MEMBER_OF,925
,,478,0,MEMBER_OF,926
,,330,0,MEMBER_OF,927
,,551,0,MEMBER_OF,928
,,588,0,MEMBER_OF,929
,,340,0,MEMBER_OF,930
,,408,0,MEMBER_OF,931
,,539,0,MEMBER_OF,932
,,546,0,MEMBER_OF,933
,,585,0,MEMBER_OF,934
,,371,0,MEMBER_OF,935
,,571,0,MEMBER_OF,936
,,630,625,MEMBER_OF,937
,,650,645,MEMBER_OF,938
,,655,657,MEMBER_OF,939
,,662,666,MEMBER_OF,940
,,705,711,MEMBER_OF,941
,,737,740,MEMBER_OF,942
,,744,743,MEMBER_OF,943
,,756,757,MEMBER_OF,944
,,757,756,MEMBER_OF,945
,,776,772,MEMBER_OF,946
,,779,780,MEMBER_OF,947
,,793,798,MEMBER_OF,948
,,820,816,MEMBER_OF,949
,,833,841,MEMBER_OF,950
,,869,870,MEMBER_OF,951
,,314,788,MEMBER_OF,952
,,314,807,MEMBER_OF,953
,,315,637,MEMBER_OF,954
,,315,789,MEMBER_OF,955
,,315,783,MEMBER_OF,956
,,315,799,MEMBER_OF,957
,,316,654,MEMBER_OF,958
,,316,690,MEMBER_OF,959
,,316,647,MEMBER_OF,960
,,316,648,MEMBER_OF,961
,,317,736,MEMBER_OF,962
,,319,882,MEMBER_OF,963
,,319,862,MEMBER_OF,964
,,319,775,MEMBER_OF,965
,,320,616,MEMBER_OF,966
,,320,826,MEMBER_OF,967
,,320,642,MEMBER_OF,968
,,320,769,MEMBER_OF,969
,,324,820,MEMBER_OF,970
,,324,748,MEMBER_OF,971
,,324,681,MEMBER_OF,972
,,324,738,MEMBER_OF,973
,,325,671,MEMBER_OF,974
,,325,721,MEMBER_OF,975
,,325,759,MEMBER_OF,976
,,326,879,MEMBER_OF,977
,,328,804,MEMBER_OF,978
,,328,827,MEMBER_OF,979
,,330,795,MEMBER_OF,980
,,330,784,MEMBER_OF,981
,,330,801,MEMBER_OF,982
,,330,763,MEMBER_OF,983
,,331,644,MEMBER_OF,984
,,331,704,MEMBER_OF,985
,,331,862,MEMBER_OF,986
,,332,824,MEMBER_OF,987
,,332,716,MEMBER_OF,988
,,332,795,MEMBER_OF,989
,,333,848,MEMBER_OF,990
,,336,780,MEMBER_OF,991
,,337,767,MEMBER_OF,992
,,337,884,MEMBER_OF,993
,,337,861,MEMBER_OF,994
,,337,658,MEMBER_OF,995
,,337,749,MEMBER_OF,996
,,338,873,MEMBER_OF,997
,,338,783,MEMBER_OF,998
,,338,637,MEMBER_OF,999
,,338,800,MEMBER_OF,1000
,,340,653,MEMBER_OF,1001
,,340,638,MEMBER_OF,1002
,,341,751,MEMBER_OF,1003
,,341,855,MEMBER_OF,1004
,,341,681,MEMBER_OF,1005
,,343,782,MEMBER_OF,1006
,,344,895,MEMBER_OF,1007
,,344,832,MEMBER_OF,1008
,,344,762,MEMBER_OF,1009
,,344,675,MEMBER_OF,1010
,,344,638,MEMBER_OF,1011
,,345,720,MEMBER_OF,1012
,,345,766,MEMBER_OF,1013
,,345,653,MEMBER_OF,1014
,,346,763,MEMBER_OF,1015
,,346,737,MEMBER_OF,1016
,,346,649,MEMBER_OF,1017
,,346,824,MEMBER_OF,1018
,,348,613,MEMBER_OF,1019
,,349,910,MEMBER_OF,1020
,,349,728,MEMBER_OF,1021
,,350,672,MEMBER_OF,1022
,,351,826,MEMBER_OF,1023
,,351,765,MEMBER_OF,1024
,,351,799,MEMBER_OF,1025
,,353,680,MEMBER_OF,1026
,,354,763,MEMBER_OF,1027
,,355,756,MEMBER_OF,1028
,,355,685,MEMBER_OF,1029
,,355,775,MEMBER_OF,1030
,,355,729,MEMBER_OF,1031
,,355,704,MEMBER_OF,1032
,,356,733,MEMBER_OF,1033
,,356,658,MEMBER_OF,1034
,,357,748,MEMBER_OF,1035
,,357,851,MEMBER_OF,1036
,,358,711,MEMBER_OF,1037
,,358,770,MEMBER_OF,1038
,,359,614,MEMBER_OF,1039
,,359,616,MEMBER_OF,1040
,,359,765,MEMBER_OF,1041
,,360,674,MEMBER_OF,1042
,,360,721,MEMBER_OF,1043
,,360,628,MEMBER_OF,1044
,,360,805,MEMBER_OF,1045
,,361,863,MEMBER_OF,1046
,,361,690,MEMBER_OF,1047
,,361,726,MEMBER_OF,1048
,,361,764,MEMBER_OF,1049
,,362,826,MEMBER_OF,1050
,,363,670,MEMBER_OF,1051
,,364,841,MEMBER_OF,1052
,,364,861,MEMBER_OF,1053
,,365,750,MEMBER_OF,1054
,,365,752,MEMBER_OF,1055
,,365,748,MEMBER_OF,1056
,,365,881,MEMBER_OF,1057
,,366,702,MEMBER_OF,1058
,,366,751,MEMBER_OF,1059
,,366,657,MEMBER_OF,1060
,,366,877,MEMBER_OF,1061
,,366,729,MEMBER_OF,1062
,,367,872,MEMBER_OF,1063
,,367,825,MEMBER_OF,1064
,,367,845,MEMBER_OF,1065
,,367,888,MEMBER_OF,1066
,,367,712,MEMBER_OF,1067
,,368,889,MEMBER_OF,1068
,,368,630,MEMBER_OF,1069
,,368,769,MEMBER_OF,1070
,,368,814,MEMBER_OF,1071
,,368,613,MEMBER_OF,1072
,,369,658,MEMBER_OF,1073
,,369,728,MEMBER_OF,1074
,,369,687,MEMBER_OF,1075
,,369,680,MEMBER_OF,1076
,,369,766,MEMBER_OF,1077
,,370,628,MEMBER_OF,1078
,,371,696,MEMBER_OF,1079
,,372,693,MEMBER_OF,1080
,,372,897,MEMBER_OF,1081
,,372,730,MEMBER_OF,1082
,,372,873,MEMBER_OF,1083
,,373,839,MEMBER_OF,1084
,,373,818,MEMBER_OF,1085
,,373,806,MEMBER_OF,1086
,,373,651,MEMBER_OF,1087
,,374,886,MEMBER_OF,1088
,,374,802,MEMBER_OF,1089
,,374,763,MEMBER_OF,1090
,,375,807,MEMBER_OF,1091
,,375,840,MEMBER_OF,1092
,,375,759,MEMBER_OF,1093
,,376,716,MEMBER_OF,1094
,,376,669,MEMBER_OF,1095
,,376,801,MEMBER_OF,1096
,,377,912,MEMBER_OF,1097
,,377,629,MEMBER_OF,1098
,,377,835,MEMBER_OF,1099
,,377,632,MEMBER_OF,1100
,,377,615,MEMBER_OF,1101
,,378,735,MEMBER_OF,1102
,,378,774,MEMBER_OF,1103
,,380,811,MEMBER_OF,1104
,,380,650,MEMBER_OF,1105
,,380,901,MEMBER_OF,1106
,,380,906,MEMBER_OF,1107
,,380,810,MEMBER_OF,1108
,,381,901,MEMBER_OF,1109
,,381,799,MEMBER_OF,1110
,,381,789,MEMBER_OF,1111
,,381,637,MEMBER_OF,1112
,,381,758,MEMBER_OF,1113
,,382,665,MEMBER_OF,1114
,,383,822,MEMBER_OF,1115
,,383,800,MEMBER_OF,1116
,,383,693,MEMBER_OF,1117
,,383,846,MEMBER_OF,1118
,,383,826,MEMBER_OF,1119
,,384,860,MEMBER_OF,1120
,,384,767,MEMBER_OF,1121
,,384,880,MEMBER_OF,1122
,,385,616,MEMBER_OF,1123
,,385,826,MEMBER_OF,1124
,,385,645,MEMBER_OF,1125
,,385,722,MEMBER_OF,1126
,,385,894,MEMBER_OF,1127
,,386,616,MEMBER_OF,1128
,,387,684,MEMBER_OF,1129
,,387,776,MEMBER_OF,1130
,,387,911,MEMBER_OF,1131
,,387,667,MEMBER_OF,1132
,,388,759,MEMBER_OF,1133
,,388,887,MEMBER_OF,1134
,,388,807,MEMBER_OF,1135
,,390,810,MEMBER_OF,1136
,,391,750,MEMBER_OF,1137
,,391,748,MEMBER_OF,1138
,,392,639,MEMBER_OF,1139
,,392,784,MEMBER_OF,1140
,,393,700,MEMBER_OF,1141
,,394,783,MEMBER_OF,1142
,,396,630,MEMBER_OF,1143
,,396,883,MEMBER_OF,1144
,,397,814,MEMBER_OF,1145
,,398,640,MEMBER_OF,1146
,,398,714,MEMBER_OF,1147
,,398,718,MEMBER_OF,1148
,,399,899,MEMBER_OF,1149
,,401,794,MEMBER_OF,1150
,,402,903,MEMBER_OF,1151
,,403,677,MEMBER_OF,1152
,,403,660,MEMBER_OF,1153
,,403,798,MEMBER_OF,1154
,,404,660,MEMBER_OF,1155
,,404,787,MEMBER_OF,1156
,,404,680,MEMBER_OF,1157
,,404,749,MEMBER_OF,1158
,,404,910,MEMBER_OF,1159
,,405,880,MEMBER_OF,1160
,,405,774,MEMBER_OF,1161
,,405,845,MEMBER_OF,1162
,,405,745,MEMBER_OF,1163
,,407,902,MEMBER_OF,1164
,,407,800,MEMBER_OF,1165
,,407,890,MEMBER_OF,1166
,,407,650,MEMBER_OF,1167
,,407,781,MEMBER_OF,1168
,,408,910,MEMBER_OF,1169
,,408,787,MEMBER_OF,1170
,,408,809,MEMBER_OF,1171
,,408,701,MEMBER_OF,1172
,,410,660,MEMBER_OF,1173
,,410,768,MEMBER_OF,1174
,,410,860,MEMBER_OF,1175
,,410,909,MEMBER_OF,1176
,,410,621,MEMBER_OF,1177
,,412,627,MEMBER_OF,1178
,,412,879,MEMBER_OF,1179
,,412,887,MEMBER_OF,1180
,,412,805,MEMBER_OF,1181
,,413,895,MEMBER_OF,1182
,,413,833,MEMBER_OF,1183
,,413,809,MEMBER_OF,1184
,,413,787,MEMBER_OF,1185
,,413,852,MEMBER_OF,1186
,,414,641,MEMBER_OF,1187
,,414,817,MEMBER_OF,1188
,,414,661,MEMBER_OF,1189
,,414,836,MEMBER_OF,1190
,,415,616,MEMBER_OF,1191
,,415,799,MEMBER_OF,1192
,,416,721,MEMBER_OF,1193
,,416,830,MEMBER_OF,1194
,,416,840,MEMBER_OF,1195
,,416,627,MEMBER_OF,1196
,,417,737,MEMBER_OF,1197
,,417,836,MEMBER_OF,1198
,,417,824,MEMBER_OF,1199
,,417,796,MEMBER_OF,1200
,,417,839,MEMBER_OF,1201
,,418,656,MEMBER_OF,1202
,,418,876,MEMBER_OF,1203
,,419,782,MEMBER_OF,1204
,,419,888,MEMBER_OF,1205
,,419,762,MEMBER_OF,1206
,,419,732,MEMBER_OF,1207
,,419,741,MEMBER_OF,1208
,,420,856,MEMBER_OF,1209
,,420,746,MEMBER_OF,1210
,,420,682,MEMBER_OF,1211
,,420,899,MEMBER_OF,1212
,,420,715,MEMBER_OF,1213
,,421,752,MEMBER_OF,1214
,,421,632,MEMBER_OF,1215
,,421,748,MEMBER_OF,1216
,,421,644,MEMBER_OF,1217
,,422,646,MEMBER_OF,1218
,,422,887,MEMBER_OF,1219
,,422,628,MEMBER_OF,1220
,,424,791,MEMBER_OF,1221
,,424,806,MEMBER_OF,1222
,,425,877,MEMBER_OF,1223
,,425,632,MEMBER_OF,1224
,,425,690,MEMBER_OF,1225
,,425,629,MEMBER_OF,1226
,,426,790,MEMBER_OF,1227
,,426,649,MEMBER_OF,1228
,,426,817,MEMBER_OF,1229
,,426,815,MEMBER_OF,1230
,,426,806,MEMBER_OF,1231
,,428,717,MEMBER_OF,1232
,,428,850,MEMBER_OF,1233
,,428,657,MEMBER_OF,1234
,,429,622,MEMBER_OF,1235
,,429,850,MEMBER_OF,1236
,,430,691,MEMBER_OF,1237
,,432,879,MEMBER_OF,1238
,,432,721,MEMBER_OF,1239
,,433,781,MEMBER_OF,1240
,,433,772,MEMBER_OF,1241
,,433,873,MEMBER_OF,1242
,,433,769,MEMBER_OF,1243
,,434,732,MEMBER_OF,1244
,,434,735,MEMBER_OF,1245
,,434,761,MEMBER_OF,1246
,,434,687,MEMBER_OF,1247
,,435,700,MEMBER_OF,1248
,,435,620,MEMBER_OF,1249
,,435,619,MEMBER_OF,1250
,,436,618,MEMBER_OF,1251
,,437,876,MEMBER_OF,1252
,,437,685,MEMBER_OF,1253
,,438,643,MEMBER_OF,1254
,,438,658,MEMBER_OF,1255
,,438,697,MEMBER_OF,1256
,,439,908,MEMBER_OF,1257
,,439,630,MEMBER_OF,1258
,,439,873,MEMBER_OF,1259
,,439,902,MEMBER_OF,1260
,,439,892,MEMBER_OF,1261
,,440,773,MEMBER_OF,1262
,,440,788,MEMBER_OF,1263
,,440,674,MEMBER_OF,1264
,,441,779,MEMBER_OF,1265
,,443,642,MEMBER_OF,1266
,,444,658,MEMBER_OF,1267
,,444,880,MEMBER_OF,1268
,,444,792,MEMBER_OF,1269
,,445,658,MEMBER_OF,1270
,,446,620,MEMBER_OF,1271
,,446,688,MEMBER_OF,1272
,,446,679,MEMBER_OF,1273
,,446,876,MEMBER_OF,1274
,,446,778,MEMBER_OF,1275
,,447,833,MEMBER_OF,1276
,,447,705,MEMBER_OF,1277
,,448,765,MEMBER_OF,1278
,,449,626,MEMBER_OF,1279
,,449,653,MEMBER_OF,1280
,,449,798,MEMBER_OF,1281
,,449,687,MEMBER_OF,1282
,,450,823,MEMBER_OF,1283
,,451,724,MEMBER_OF,1284
,,451,895,MEMBER_OF,1285
,,452,876,MEMBER_OF,1286
,,452,778,MEMBER_OF,1287
,,452,694,MEMBER_OF,1288
,,452,656,MEMBER_OF,1289
,,452,816,MEMBER_OF,1290
,,453,706,MEMBER_OF,1291
,,453,862,MEMBER_OF,1292
,,453,866,MEMBER_OF,1293
,,453,754,MEMBER_OF,1294
,,453,694,MEMBER_OF,1295
,,454,714,MEMBER_OF,1296
,,454,850,MEMBER_OF,1297
,,454,723,MEMBER_OF,1298
,,455,685,MEMBER_OF,1299
,,455,700,MEMBER_OF,1300
,,456,704,MEMBER_OF,1301
,,456,848,MEMBER_OF,1302
,,457,909,MEMBER_OF,1303
,,458,741,MEMBER_OF,1304
,,458,631,MEMBER_OF,1305
,,458,728,MEMBER_OF,1306
,,458,621,MEMBER_OF,1307
,,459,628,MEMBER_OF,1308
,,459,840,MEMBER_OF,1309
,,459,805,MEMBER_OF,1310
,,459,646,MEMBER_OF,1311
,,460,876,MEMBER_OF,1312
,,460,662,MEMBER_OF,1313
,,460,794,MEMBER_OF,1314
,,460,748,MEMBER_OF,1315
,,461,841,MEMBER_OF,1316
,,461,872,MEMBER_OF,1317
,,461,724,MEMBER_OF,1318
,,462,630,MEMBER_OF,1319
,,462,873,MEMBER_OF,1320
,,462,684,MEMBER_OF,1321
,,462,667,MEMBER_OF,1322
,,462,846,MEMBER_OF,1323
,,463,737,MEMBER_OF,1324
,,464,775,MEMBER_OF,1325
,,464,900,MEMBER_OF,1326
,,464,655,MEMBER_OF,1327
,,465,899,MEMBER_OF,1328
,,465,704,MEMBER_OF,1329
,,465,719,MEMBER_OF,1330
,,465,736,MEMBER_OF,1331
,,465,666,MEMBER_OF,1332
,,466,631,MEMBER_OF,1333
,,467,660,MEMBER_OF,1334
,,468,660,MEMBER_OF,1335
,,468,895,MEMBER_OF,1336
,,468,689,MEMBER_OF,1337
,,468,701,MEMBER_OF,1338
,,469,639,MEMBER_OF,1339
,,469,815,MEMBER_OF,1340
,,470,684,MEMBER_OF,1341
,,471,740,MEMBER_OF,1342
,,471,641,MEMBER_OF,1343
,,471,790,MEMBER_OF,1344
,,472,762,MEMBER_OF,1345
,,472,643,MEMBER_OF,1346
,,472,793,MEMBER_OF,1347
,,472,833,MEMBER_OF,1348
,,473,653,MEMBER_OF,1349
,,473,809,MEMBER_OF,1350
,,473,762,MEMBER_OF,1351
,,474,814,MEMBER_OF,1352
,,474,652,MEMBER_OF,1353
,,474,897,MEMBER_OF,1354
,,475,642,MEMBER_OF,1355
,,476,618,MEMBER_OF,1356
,,476,717,MEMBER_OF,1357
,,476,700,MEMBER_OF,1358
,,476,657,MEMBER_OF,1359
,,477,840,MEMBER_OF,1360
,,477,721,MEMBER_OF,1361
,,477,805,MEMBER_OF,1362
,,477,695,MEMBER_OF,1363
,,478,680,MEMBER_OF,1364
,,478,809,MEMBER_OF,1365
,,478,745,MEMBER_OF,1366
,,479,836,MEMBER_OF,1367
,,479,670,MEMBER_OF,1368
,,480,773,MEMBER_OF,1369
,,480,840,MEMBER_OF,1370
,,481,747,MEMBER_OF,1371
,,481,717,MEMBER_OF,1372
,,481,696,MEMBER_OF,1373
,,481,654,MEMBER_OF,1374
,,482,814,MEMBER_OF,1375
,,482,727,MEMBER_OF,1376
,,482,707,MEMBER_OF,1377
,,482,683,MEMBER_OF,1378
,,482,906,MEMBER_OF,1379
,,483,723,MEMBER_OF,1380
,,483,682,MEMBER_OF,1381
,,483,855,MEMBER_OF,1382
,,483,657,MEMBER_OF,1383
,,483,821,MEMBER_OF,1384
,,484,675,MEMBER_OF,1385
,,484,865,MEMBER_OF,1386
,,484,665,MEMBER_OF,1387
,,484,872,MEMBER_OF,1388
,,484,885,MEMBER_OF,1389
,,485,631,MEMBER_OF,1390
,,485,711,MEMBER_OF,1391
,,486,694,MEMBER_OF,1392
,,487,769,MEMBER_OF,1393
,,487,799,MEMBER_OF,1394
,,487,896,MEMBER_OF,1395
,,487,864,MEMBER_OF,1396
,,488,754,MEMBER_OF,1397
,,488,685,MEMBER_OF,1398
,,488,619,MEMBER_OF,1399
,,488,904,MEMBER_OF,1400
,,489,795,MEMBER_OF,1401
,,489,740,MEMBER_OF,1402
,,489,635,MEMBER_OF,1403
,,490,653,MEMBER_OF,1404
,,490,724,MEMBER_OF,1405
,,490,665,MEMBER_OF,1406
,,492,783,MEMBER_OF,1407
,,492,901,MEMBER_OF,1408
,,492,769,MEMBER_OF,1409
,,492,683,MEMBER_OF,1410
,,493,745,MEMBER_OF,1411
,,493,734,MEMBER_OF,1412
,,494,703,MEMBER_OF,1413
,,494,717,MEMBER_OF,1414
,,494,655,MEMBER_OF,1415
,,494,718,MEMBER_OF,1416
,,495,846,MEMBER_OF,1417
,,495,683,MEMBER_OF,1418
,,495,650,MEMBER_OF,1419
,,495,783,MEMBER_OF,1420
,,495,901,MEMBER_OF,1421
,,496,903,MEMBER_OF,1422
,,497,785,MEMBER_OF,1423
,,497,877,MEMBER_OF,1424
,,497,899,MEMBER_OF,1425
,,497,907,MEMBER_OF,1426
,,497,870,MEMBER_OF,1427
,,498,846,MEMBER_OF,1428
,,498,613,MEMBER_OF,1429
,,498,772,MEMBER_OF,1430
,,498,810,MEMBER_OF,1431
,,500,708,MEMBER_OF,1432
,,500,896,MEMBER_OF,1433
,,501,866,MEMBER_OF,1434
,,501,856,MEMBER_OF,1435
,,501,835,MEMBER_OF,1436
,,501,752,MEMBER_OF,1437
,,502,740,MEMBER_OF,1438
,,503,658,MEMBER_OF,1439
,,505,904,MEMBER_OF,1440
,,505,912,MEMBER_OF,1441
,,505,899,MEMBER_OF,1442
,,506,748,MEMBER_OF,1443
,,506,694,MEMBER_OF,1444
,,506,633,MEMBER_OF,1445
,,507,748,MEMBER_OF,1446
,,507,804,MEMBER_OF,1447
,,507,618,MEMBER_OF,1448
,,508,658,MEMBER_OF,1449
,,508,860,MEMBER_OF,1450
,,508,689,MEMBER_OF,1451
,,508,768,MEMBER_OF,1452
,,508,741,MEMBER_OF,1453
,,509,640,MEMBER_OF,1454
,,509,756,MEMBER_OF,1455
,,510,855,MEMBER_OF,1456
,,511,844,MEMBER_OF,1457
,,512,637,MEMBER_OF,1458
,,512,894,MEMBER_OF,1459
,,512,730,MEMBER_OF,1460
,,513,728,MEMBER_OF,1461
,,513,852,MEMBER_OF,1462
,,514,705,MEMBER_OF,1463
,,514,905,MEMBER_OF,1464
,,515,684,MEMBER_OF,1465
,,515,883,MEMBER_OF,1466
,,516,674,MEMBER_OF,1467
,,516,773,MEMBER_OF,1468
,,516,807,MEMBER_OF,1469
,,517,732,MEMBER_OF,1470
,,517,782,MEMBER_OF,1471
,,517,687,MEMBER_OF,1472
,,517,712,MEMBER_OF,1473
,,518,891,MEMBER_OF,1474
,,518,846,MEMBER_OF,1475
,,518,901,MEMBER_OF,1476
,,518,849,MEMBER_OF,1477
,,519,813,MEMBER_OF,1478
,,519,739,MEMBER_OF,1479
,,519,649,MEMBER_OF,1480
,,520,833,MEMBER_OF,1481
,,520,895,MEMBER_OF,1482
,,521,763,MEMBER_OF,1483
,,521,803,MEMBER_OF,1484
,,521,791,MEMBER_OF,1485
,,521,875,MEMBER_OF,1486
,,523,640,MEMBER_OF,1487
,,523,756,MEMBER_OF,1488
,,523,620,MEMBER_OF,1489
,,523,808,MEMBER_OF,1490
,,524,652,MEMBER_OF,1491
,,524,678,MEMBER_OF,1492
,,525,837,MEMBER_OF,1493
,,525,826,MEMBER_OF,1494
,,525,645,MEMBER_OF,1495
,,526,639,MEMBER_OF,1496
,,526,742,MEMBER_OF,1497
,,526,801,MEMBER_OF,1498
,,526,641,MEMBER_OF,1499
,,526,635,MEMBER_OF,1500
,,527,884,MEMBER_OF,1501
,,527,770,MEMBER_OF,1502
,,527,660,MEMBER_OF,1503
,,529,809,MEMBER_OF,1504
,,529,680,MEMBER_OF,1505
,,531,661,MEMBER_OF,1506
,,531,797,MEMBER_OF,1507
,,531,740,MEMBER_OF,1508
,,532,902,MEMBER_OF,1509
,,532,901,MEMBER_OF,1510
,,532,758,MEMBER_OF,1511
,,534,824,MEMBER_OF,1512
,,534,716,MEMBER_OF,1513
,,535,690,MEMBER_OF,1514
,,536,756,MEMBER_OF,1515
,,536,700,MEMBER_OF,1516
,,537,779,MEMBER_OF,1517
,,537,741,MEMBER_OF,1518
,,539,801,MEMBER_OF,1519
,,539,651,MEMBER_OF,1520
,,540,688,MEMBER_OF,1521
,,541,684,MEMBER_OF,1522
,,541,892,MEMBER_OF,1523
,,542,732,MEMBER_OF,1524
,,545,847,MEMBER_OF,1525
,,545,893,MEMBER_OF,1526
,,545,785,MEMBER_OF,1527
,,545,654,MEMBER_OF,1528
,,545,899,MEMBER_OF,1529
,,546,759,MEMBER_OF,1530
,,546,628,MEMBER_OF,1531
,,546,807,MEMBER_OF,1532
,,548,799,MEMBER_OF,1533
,,548,667,MEMBER_OF,1534
,,548,730,MEMBER_OF,1535
,,548,683,MEMBER_OF,1536
,,548,781,MEMBER_OF,1537
,,549,820,MEMBER_OF,1538
,,549,794,MEMBER_OF,1539
,,549,859,MEMBER_OF,1540
,,551,878,MEMBER_OF,1541
,,551,692,MEMBER_OF,1542
,,551,821,MEMBER_OF,1543
,,551,632,MEMBER_OF,1544
,,551,808,MEMBER_OF,1545
,,552,657,MEMBER_OF,1546
,,553,780,MEMBER_OF,1547
,,553,812,MEMBER_OF,1548
,,554,875,MEMBER_OF,1549
,,554,817,MEMBER_OF,1550
,,555,794,MEMBER_OF,1551
,,555,907,MEMBER_OF,1552
,,555,816,MEMBER_OF,1553
,,556,806,MEMBER_OF,1554
,,557,870,MEMBER_OF,1555
,,557,694,MEMBER_OF,1556
,,557,644,MEMBER_OF,1557
,,557,893,MEMBER_OF,1558
,,560,898,MEMBER_OF,1559
,,560,787,MEMBER_OF,1560
,,560,732,MEMBER_OF,1561
,,563,634,MEMBER_OF,1562
,,564,898,MEMBER_OF,1563
,,564,767,MEMBER_OF,1564
,,564,665,MEMBER_OF,1565
,,564,792,MEMBER_OF,1566
,,564,825,MEMBER_OF,1567
,,565,646,MEMBER_OF,1568
,,565,773,MEMBER_OF,1569
,,568,817,MEMBER_OF,1570
,,568,806,MEMBER_OF,1571
,,568,784,MEMBER_OF,1572
,,568,649,MEMBER_OF,1573
,,570,811,MEMBER_OF,1574
,,570,691,MEMBER_OF,1575
,,570,810,MEMBER_OF,1576
,,570,667,MEMBER_OF,1577
,,570,864,MEMBER_OF,1578
,,572,813,MEMBER_OF,1579
,,573,649,MEMBER_OF,1580
,,574,849,MEMBER_OF,1581
,,574,894,MEMBER_OF,1582
,,574,678,MEMBER_OF,1583
,,574,783,MEMBER_OF,1584
,,575,840,MEMBER_OF,1585
,,576,761,MEMBER_OF,1586
,,576,782,MEMBER_OF,1587
,,576,665,MEMBER_OF,1588
,,576,809,MEMBER_OF,1589
,,577,801,MEMBER_OF,1590
,,577,649,MEMBER_OF,1591
,,577,817,MEMBER_OF,1592
,,577,661,MEMBER_OF,1593
,,578,861,MEMBER_OF,1594
,,578,825,MEMBER_OF,1595
,,579,770,MEMBER_OF,1596
,,579,885,MEMBER_OF,1597
,,579,792,MEMBER_OF,1598
,,579,617,MEMBER_OF,1599
,,580,906,MEMBER_OF,1600
,,580,810,MEMBER_OF,1601
,,581,898,MEMBER_OF,1602
,,582,754,MEMBER_OF,1603
,,582,899,MEMBER_OF,1604
